Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_SIGNAL,SMA20,EMA20,BB_UPPER,BB_LOWER,ATR,CCI,proba_rfc_cal,proba_sgd_cal,proba_xgb_cal,proba_sentiment_neg,proba_sentiment_neu,proba_sentiment_pos,y_true
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,54.91059267954056,1896.8730520264799,1528.5450296209576,99873.562109375,101257.13464762889,108872.10936942692,90875.01484932307,4740.084263392857,60.51686700338629,,,,,,,0
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,53.46981143948112,1719.0551446432073,1566.647143861845,100131.811328125,101336.47396348392,109070.0406368055,91193.5820194445,4657.318080357143,17.570907980599863,,,,,,,0
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,51.6179209977883,1500.4898836259963,1553.4156664682002,100446.258984375,101336.09221799437,109067.65350896349,91824.86445978652,4690.327008928572,25.454249845876127,,,,,,,1
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,56.68903952682056,1499.5300826287275,1542.638533184397,101007.217578125,101562.08948911689,108874.236085372,93140.19907087799,4638.283482142857,46.78132805752252,,,,,,,1
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,58.71767634936334,1563.2988930840365,1546.7706102302368,101508.91015625,101864.97634585746,108951.03018832875,94066.79012417125,4615.424665178572,73.52714703038485,,,,,,,0
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,52.714135698782904,1410.9879996672535,1519.6140614825745,101900.831640625,101916.51345338828,108591.19671832674,95210.46656292325,4497.935267857143,37.485128664751024,,,,,,,0
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,48.689991423263045,1137.0556710430828,1443.1023233606807,102209.205078125,101796.2359165211,107964.18547389502,96454.22468235498,4481.608816964285,-25.65443740178461,,,,,,,0
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,42.73112307938779,674.4030094236368,1289.3623640691353,102367.827734375,101404.4208038162,107353.51121721404,97382.14425153595,4373.417410714285,-133.52867675842177,,,,,,,1
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,50.846099365240434,598.8806699295819,1151.2659558936084,102611.396484375,101404.51628670502,106811.086954446,98411.706014304,4489.685825892857,-150.02593569071695,,,,,,,0
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,44.40351059747359,252.63184129777073,971.5390607719447,102479.762890625,101067.61325651684,107101.35156082943,97858.17422042058,4379.724330357143,-137.98469378730698,,,,,,,0
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,42.348892010806004,-121.1942497126729,752.9923284368095,102322.68984375,100643.07760975782,107512.52753017421,97132.8521573258,4380.031808035715,-170.19529308306974,,,,,,,0
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,42.31172282010286,-414.433998487817,519.5070030204519,101929.252734375,100256.95658816054,107606.38592091638,96252.11954783362,4229.94140625,-145.11848746521923,,,,,,,0
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,42.19609458131578,-644.5382777517516,286.69789897995594,101535.303515625,99901.56518639883,107570.37803038044,95500.22900086956,4242.358258928572,-117.84484777548171,,,,,,,0
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,42.106100177786615,-821.1630470876262,65.1256733066288,101304.945703125,99575.63999219975,107749.4692902867,94860.42211596332,4246.065290178572,-125.67590753364959,,,,,,,1
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,42.15635826034621,-948.7713388820557,-137.65375582506607,101029.1171875,99282.49037611547,107808.8840229378,94249.3503520622,4221.0,-113.33083690402965,,,,,,,1
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,44.894115785314995,-963.4152375193225,-302.80606955648597,100593.681640625,99106.65172314217,107102.89637019168,94084.46691105832,4049.1573660714284,-83.27245462961514,,,,,,,0
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,41.115798608708054,-1098.2726157818543,-461.8993922051455,100198.399609375,98786.51086101895,106883.15452189403,93513.64469685598,4058.102120535714,-88.19698737283376,,,,,,,1
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,47.17367267717896,-1021.3494740687893,-573.7894161192469,99894.683984375,98700.68238913556,106409.61101118157,93379.75695756845,4099.733258928572,-73.39658535276946,,,,,,,0
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,44.278586005671244,-1049.8201336297498,-668.9955647548528,99484.903125,98502.78169237489,105720.56421533038,93249.24203466962,4081.4659598214284,-68.98145974409874,,,,,,,1
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,46.74704934351314,-989.7392087772168,-733.1442963264399,99124.619140625,98408.08574964081,104903.97383947256,93345.26444177744,3938.1941964285716,-43.00237764307907,,,,,,,1
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,46.951159998222465,-925.7049753030151,-771.6564334507599,98869.51171875,98329.21843780002,104434.04449246131,93304.97894503869,3815.1104910714284,-37.87980930614643,,,,,,,0
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,43.42254988929316,-976.8318598284241,-812.6915198591478,98573.87890625,98123.9742031712,104046.00373442814,93101.75407807186,3561.5412946428573,-62.6459360658752,,,,,,,0
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,42.44080996542306,-1037.7238035596529,-857.6979775932429,98295.92421875,97900.02587466214,103742.74761588522,92849.10082161479,2884.2131696428573,-79.68575348827865,,,,,,,0
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,41.84760928459199,-1092.2171061566041,-904.6018041346339,97887.741015625,97675.14341323239,102828.4217736221,92947.06025762789,2724.8582589285716,-107.08346813430897,,,,,,,1
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,45.68013769504952,-1035.1838633175212,-930.7182163403609,97482.75625,97576.11031360169,101248.18073495191,93717.3317650481,2646.6612723214284,-72.180566903078,,,,,,,1
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,51.06202689995343,-843.4499847164989,-913.2645698182256,97279.201953125,97648.30402438086,100288.47221231773,94269.93169393226,2565.4659598214284,43.49474585578876,,,,,,,0
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,44.84064426385311,-859.5124444948742,-902.5141446563043,97052.683984375,97503.24373289733,99644.86619525898,94460.50177349104,2575.805245535714,-18.94118560495154,,,,,,,1
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,46.283899659954976,-826.2778312171286,-887.2668818581246,96997.123046875,97415.08253058988,99579.4980119736,94414.7480817764,2576.483816964286,-50.10628993936521,,,,,,,0
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,45.42391378612237,-815.0266126939532,-872.818827941642,96740.548046875,97306.3786019278,98293.09732238424,95187.99877136576,2492.2979910714284,-81.09581214219392,,,,,,,0
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,34.41756296911056,-1183.7945797606662,-935.013978593515,96417.865625,96745.49448537467,99186.67217844605,93649.05907155396,2643.679129464286,-331.7051082540911,,,,,,,0
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,30.081937636595697,-1672.9209510020155,-1082.5953736220554,96023.901953125,95982.57568382341,100431.55343089714,91616.25047535285,2849.749441964286,-421.13990321038744,,,,,,,0
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,24.61671451508019,-2386.8255329692474,-1343.4414062647138,95411.58828125,94874.26201376217,102229.62674737582,88593.54981512419,3071.5016741071427,-351.767695220985,,,,,,,1
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,25.798220900647976,-2890.473856875309,-1652.8478971205664,94820.3453125,93905.55606584818,103120.17739068675,86520.51323431324,3143.9620535714284,-243.71211811273443,,,,,,,0
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,25.400671992219443,-3278.518587190585,-1977.982035751394,94214.873046875,92997.58311317538,103688.01052156932,84741.73557218068,3451.8722098214284,-215.16957976551527,,,,,,,1
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,31.125359271040807,-3412.9490267591027,-2264.9754343885083,93691.4640625,92334.11253429073,103770.37408552547,83612.55403947453,3594.245535714286,-131.62241638030767,,,,,,,1
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,51.129177402206864,-2824.4419689034985,-2376.8687414273636,93532.00390625,92516.43929444723,103461.16783285343,83602.83997964657,4189.860491071428,-31.05422822610869,,,,,,,0
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,38.985433561324314,-2983.451151354471,-2498.185223530624,93047.916015625,91902.02475452046,103454.85285428289,82640.97917696711,4729.843191964285,-68.22612186068827,,,,,,,1
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,41.11424696537626,-2981.830297068169,-2594.914238313298,92514.7328125,91456.29012758343,102970.58715277046,82058.87847222955,5020.949776785715,-94.15807201545272,,,,,,,1
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,46.973968218092715,-2675.410211792725,-2611.013433019192,92214.717578125,91376.97684461962,102517.34457526516,81912.09058098483,5219.152901785715,-39.7156808458224,,,,,,,0
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,46.014473275355115,-2457.6131458502496,-2580.3333755701456,91837.35546875,91242.18204683739,101872.90715960549,81801.80377789451,5406.88671875,-22.77520212142731,,,,,,,0
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,41.56715293847202,-2515.62030009336,-2567.390760469639,91295.471484375,90813.63121722858,101194.80103106501,81396.14193768498,5537.483816964285,-56.38169788780331,,,,,,,0
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,40.79150430362672,-2579.2859870284883,-2569.7698057821663,90794.449609375,90369.88895742074,100668.20544561795,80920.69377313206,5567.124441964285,-71.88081939290413,,,,,,,0
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,34.28510203708606,-3042.5870567837264,-2664.333256006557,90035.832421875,89439.47600171324,100605.78337513296,79465.88146861705,5925.497767857143,-118.09437083650307,,,,,,,0
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,32.222958365087635,-3535.8763496339525,-2838.641874767543,89185.455078125,88400.62199154083,100594.34178110307,77776.56837514693,6025.756696428572,-140.29231000762172,,,,,,,1
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,40.314107594637406,-3536.7622490992944,-2978.2659496566466,88496.78515625,87873.1327849737,99672.56815950632,77321.00215299368,6057.946986607143,-113.57472224404526,,,,,,,1
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,41.80037456888063,-3428.5579768173484,-3068.3243551005276,87766.20625,87477.80646179666,98114.01824132164,77418.39425867837,5812.873883928572,-78.29098360535457,,,,,,,0
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,38.60411613531405,-3516.4851251584914,-3157.9565091214686,87013.2640625,86867.20483098202,96984.62399160145,77041.90413339857,5849.58984375,-89.9710103084332,,,,,,,1
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,43.6733838880961,-3313.83919842029,-3189.133046983834,86382.83125,86591.18666856363,95352.03661855335,77413.62588144666,5683.755580357143,-57.869064892045316,,,,,,,1
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,44.31147110772202,-3087.4784935545904,-3168.8021362966283,85786.290625,86377.07822483024,93482.23816709184,78090.34308290815,5562.684709821428,-34.68818887511118,,,,,,,0
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,41.90126725732359,-3015.5789198551065,-3138.157493006687,85344.36640625,86015.4130334366,92685.51815290596,78003.21465959404,5064.861049107143,-51.81860193538654,,,,,,,1
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,44.651705533941666,-2805.5709423502267,-3071.640182872554,85111.3421875,85830.67314042569,92293.31690046801,77929.367474532,4556.627232142857,-32.948952227010025,,,,,,,0
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,42.677783301845196,-2717.302736796584,-3000.772693654938,85029.916015625,85534.26970625276,92284.93271693676,77774.89931431324,4236.176897321428,-57.19009614085249,,,,,,,1
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,49.94015008840553,-2287.3336138837913,-2858.084877696808,85137.416015625,85659.98218245532,92435.69887349532,77839.13315775468,4224.247767857143,15.247727061921513,,,,,,,0
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,45.87362164483789,-2138.7049236813473,-2714.208886890569,85127.125390625,85517.80965154068,92430.52503983752,77823.72574141249,4141.624441964285,1.915557232552059,,,,,,,0
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,45.688799856672574,-2007.7710030510498,-2572.9213101201926,85027.691796875,85377.37255220473,92333.37437296819,77722.00922078182,3794.3270089285716,-25.022465100726922,,,,,,,0
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,45.35420551794332,-1899.1162357597932,-2438.1602952462263,84506.8984375,85230.23835162871,90391.8512359872,78621.9456390128,3739.9921875,-17.37758714399223,,,,,,,1
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,49.54892515399373,-1615.1278088191466,-2273.553797958967,84506.33359375,85308.72851827266,90390.65857928425,78622.00860821574,3445.793526785714,30.685084727851702,,,,,,,1
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,52.122118486389105,-1259.0064018694102,-2070.6443187392383,84520.16953125,85517.31993089172,90432.61647088168,78607.72259161831,3208.8074776785716,90.68432488653798,,,,,,,0
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,52.06824515487342,-967.8168097211892,-1850.0788169340478,84362.5765625,85703.45353120429,89733.24388973851,78991.9092352615,2869.008370535714,105.64473187184338,,,,,,,0
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,50.880177989786446,-774.177622238698,-1634.8985779937443,84209.534375,85817.49545038435,89057.3966382762,79361.6721117238,2776.6780133928573,106.68751639873142,,,,,,,1
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,51.45738243022988,-591.6115027464402,-1426.2411629433263,84231.255859375,85946.9828102854,89130.52827470822,79331.98344404178,2603.745535714286,106.76092694550864,,,,,,,0
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,45.562568646259955,-667.0822543977556,-1274.4093812336553,84141.18359375,85795.1879325063,88957.1002381306,79325.2669493694,2565.6378348214284,39.668335858338935,,,,,,,0
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,42.31706963394616,-858.6406601093768,-1191.2556370085556,84241.0109375,85490.65236168861,88825.14290027731,79656.8789747227,2701.3604910714284,-50.66648907494097,,,,,,,0
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,41.836172096505095,-1019.9197737219365,-1156.9884643511512,84431.137109375,85190.06682616573,88273.74292139668,80588.53129735333,2622.6501116071427,-79.72726703279827,,,,,,,1
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,42.41056794617789,-1117.5537873706344,-1149.1015289550328,84415.472265625,84938.52708333389,88287.45037547685,80543.49415577314,2647.1545758928573,-82.06984030918326,,,,,,,1
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,49.03506221101641,-972.3045936663548,-1113.742141897244,84487.812890625,84960.49336334976,88359.32865788236,80616.29712336765,2658.74609375,-4.160503517987934,,,,,,,0
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,43.514538817688695,-1061.4748197198933,-1103.2886774617614,84558.76328125,84724.79873711802,88212.16124220393,80905.36532029606,2778.171316964286,-7.7347544149532395,,,,,,,1
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,45.04676828224986,-1070.0153170933772,-1096.634005388078,84515.449609375,84570.32471582292,88218.48616969187,80812.41304905814,2694.680245535714,-90.01119032806906,,,,,,,1
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,46.90898272189656,-1005.4069573667512,-1078.3885957837988,84490.484375,84501.13207699222,88205.12735932154,80775.84139067846,2795.6941964285716,-54.48869433509703,,,,,,,0
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,46.13862747996975,-970.3719888490596,-1056.7852743968374,84536.73984375,84406.24269351446,88173.42031860659,80900.0593688934,2866.421875,-57.07841039865655,,,,,,,0
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,36.15911864733095,-1353.8614215334965,-1116.2005038241984,84243.6796875,83816.54964482671,88851.71667124232,79635.64270375768,3174.0725446428573,-202.09161152875015,,,,,,,1
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,38.90520785859987,-1557.455702712672,-1204.4515436019278,84069.521484375,83380.24238571644,89158.4617204781,78980.5812482719,3421.561941964286,-221.99090295069232,,,,,,,0
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,34.29372805720638,-1935.6023831628845,-1350.681711514165,83540.4078125,82703.26078309963,89530.93542028348,77549.88020471651,3595.101004464286,-196.34769983056623,,,,,,,1
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,48.3222392321986,-1707.1101329935773,-1421.9673958100655,83460.745703125,82690.94574050685,89458.54794802857,77462.94345822142,4060.859933035714,-101.48677379723345,,,,,,,0
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,43.62984427688047,-1743.781709066985,-1486.3302584614623,83239.890625,82399.05894854543,89468.24861665162,77011.53263334838,4224.860491071428,-89.11086642349676,,,,,,,1
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,50.29315963932494,-1451.2171720731567,-1479.3076411838,83218.508203125,82494.84740853186,89441.2339722137,76995.78243403631,4323.356026785715,-29.11048397916771,,,,,,,1
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,53.25718245731427,-1055.3139981180138,-1394.508912570632,83180.144921875,82760.77756000683,89338.38350255581,77021.9063411942,4334.328683035715,44.00008488802951,,,,,,,0
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,50.497038229546085,-860.9086683464848,-1287.7888637257913,82989.448046875,82848.79664450369,88811.62558510074,77167.27050864925,4409.787946428572,39.40612142721907,,,,,,,1
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,51.932789724802,-630.3901361667085,-1156.3091182139638,82842.982421875,83010.09152796409,88328.01075440059,77357.95408934941,4375.772879464285,61.432858068711504,,,,,,,0
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,50.33141229792743,-512.2715146762494,-1027.5015975064123,82681.387890625,83072.84404869504,87844.00199371912,77518.77378753088,4359.524553571428,65.58928859650806,,,,,,,1
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,51.0110331740589,-384.7844642511918,-898.9581708553612,82524.226171875,83164.37016347978,87286.43571002997,77762.01663372002,4088.3995535714284,60.50890983317462,,,,,,,1
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,52.65886307306192,-211.76382652265602,-761.5193019888144,82551.35625,83329.26364679687,87363.35848773917,77739.35401226082,4022.1227678571427,81.70148728554723,,,,,,,0
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,51.6921845201884,-109.28658079123124,-631.0727577492934,82644.0171875,83436.07717627227,87530.56224816304,77757.47212683695,3862.8917410714284,72.40600402699532,,,,,,,1
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,52.97223366241455,21.11544866571785,-500.6351164662876,82780.46171875,83591.0617690044,87781.66968119667,77779.25375630333,3821.1032366071427,79.02657750861889,,,,,,,1
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,53.21390321329425,131.88744091245462,-374.1306049905365,82911.73125,83741.84692098439,88023.93792551318,77799.52457448682,3444.1434151785716,66.36151637018611,,,,,,,1
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,58.11491641075953,404.2022276963253,-218.4640384531615,83029.21796875,84101.56709909278,88458.06066632066,77600.37527117935,3203.7059151785716,132.39332307841815,,,,,,,1
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,67.40427823864836,1085.4294148591434,42.31465220930304,83577.026953125,84991.12226208308,90716.53954450942,76437.51436174057,3354.2047991071427,237.38545332780228,,,,,,,1
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,67.73889862969494,1627.3033064031042,359.3123830480667,84106.841015625,85820.45482481492,92551.55495752202,75662.12707372798,2898.59375,240.749429350251,,,,,,,1
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,68.07465269106402,2052.8224705110333,698.0144005406629,84611.840625,86594.10683413823,94130.06347739417,75093.61777260582,2761.0714285714284,198.6026399688145,,,,,,,1
