Date,close,high,low,open,volume,RSI,MACD,MACD_SIGNAL,SMA20,EMA20,BB_UPPER,BB_LOWER,ATR,CCI,Target
2015-01-30,226.4250030517578,242.8509979248047,225.8390045166016,232.77200317382807,26605200,42.04658909429742,-2.0727776503539133,-3.654747172967914,230.83419876098634,239.73265398247298,281.41818995261866,180.25020756935402,20.122356959751666,-1.2702400469012562,0
2015-01-31,217.4640045166016,233.5039978027344,216.3090057373047,226.4409942626953,23348200,39.54529073729993,-3.46269696449923,-3.6162990541015536,228.42439880371094,237.5120523735072,276.55535716042925,180.29344044699266,20.146570478166844,-26.44920490486,1
2015-02-01,226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,43.39316481484985,-3.8087593469799685,-3.6548216334089747,226.38319931030273,236.4657000011528,270.8033366013311,181.9630620192743,19.815855843680236,-15.698482892492551,1
2015-02-02,238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,47.64220271375621,-3.2016522015500755,-3.564130264553112,227.0015998840332,236.64004647046906,271.73439213368533,182.26880763438106,20.537713187081465,28.588783180251973,0
2015-02-03,227.26800537109372,245.95700073242188,224.4830017089844,237.45399475097656,40783700,44.16587611823495,-3.506224057291064,-3.5525431477344664,229.4598503112793,235.71674484573336,267.82923373156757,191.09046689099102,21.350999014718184,14.572367655898942,0
2015-02-04,226.85299682617188,230.05799865722656,221.11300659179688,227.5110015869141,26594300,44.03486233620783,-3.7350644000181035,-3.589062212083623,230.31030044555663,234.84637204846803,267.58748152098656,193.0331193701267,20.805927821568076,-21.36847603922185,0
2015-02-05,217.11099243164065,239.40499877929688,214.7250061035156,227.6649932861328,22516400,40.96302562253549,-4.603664084866239,-3.7920484594435515,230.76100006103516,233.10998608073194,267.1138686377379,194.40813148433247,21.812713623046875,-37.90717908229956,1
2015-02-06,222.26600646972656,230.50999450683597,216.23199462890625,216.92300415039065,24435300,43.220182229690074,-4.840905724693414,-4.0018743864185975,231.9113006591797,232.0511281294664,265.4112150069262,198.41138631143315,22.143356323242188,-50.768971194108296,1
2015-02-07,227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,45.60452464662434,-4.554698453107136,-4.1124621679399285,232.78205032348632,231.63254320470284,264.79328304880687,200.7708175981658,21.417998177664618,-36.37055433676463,0
2015-02-08,223.41200256347656,229.43800354003903,221.07699584960935,227.6929931640625,17145200,44.02917910438969,-4.608927313701571,-4.21177169771816,233.20960083007813,230.83351323691602,264.4317010938091,201.9875005663471,21.216355460030687,-54.67039646251784,0
2015-02-09,220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835935,27791300,42.8178411419681,-4.850710244749621,-4.339576395282651,233.64935073852538,229.79323648730607,263.80247338679857,203.49622809025217,17.73721313476562,-85.83918428112148,0
2015-02-10,219.8390045166016,221.8070068359375,215.33200073242188,220.2819976806641,21115100,42.71397711937333,-5.005097256933425,-4.472694723181462,233.29645080566405,228.8292938567576,263.9434804504548,202.64942116087332,16.42635563441685,-92.71053570207741,0
2015-02-11,219.18499755859372,223.406005859375,218.07400512695312,219.73199462890625,17201900,42.446377785217095,-5.118845315055125,-4.601935836174152,232.585400390625,227.89685592913003,263.8748850218323,201.29591575941768,13.98657008579799,-78.75304130193288,1
2015-02-12,221.76400756835935,222.19900512695312,217.61399841308597,219.2079925537109,15206200,43.937933439443576,-4.950449792031634,-4.671643371394664,232.02965087890624,227.30477016138033,263.6898216836755,200.36948007413696,13.028785705566406,-71.79729152124384,1
2015-02-13,235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,51.15939902230763,-3.706054246196885,-4.478515031448126,231.40865097045898,228.08789550016596,262.23885185958875,200.57845008132918,13.170572553362167,-0.4675857663838519,1
2015-02-14,257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,60.041732048274184,-0.9932925112107682,-3.7814401655081356,231.58880157470702,230.90315958514313,263.0044378052947,200.17316534411933,13.683859688895089,114.01340615735941,0
2015-02-15,234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,49.98319096161851,-0.6039653344354861,-3.145923054754299,229.65640182495116,231.28044579288752,254.23486749896395,205.07793615093837,14.995858328683036,94.00571934588726,0
2015-02-16,233.84300231933597,239.52099609375,229.02200317382807,234.8249969482422,28153700,49.592631564409125,-0.36854997253027477,-2.5904329535054837,228.1748016357422,231.52673004956787,247.08960495376263,209.25999831772177,14.351785932268418,47.64578712565551,1
2015-02-17,243.6100006103516,245.7749938964844,232.31399536132807,233.4219970703125,27363100,53.4856524172896,0.581210902307987,-1.9560900360230182,228.65955200195313,232.68702850811033,248.65956455725905,208.65953944664722,13.779428754534052,111.54859131417233,0
2015-02-18,236.3260040283203,244.25100708007807,232.33999633789065,243.77999877929688,25200800,50.36182204041605,0.749752103305525,-1.4149119532176844,228.8002021789551,233.0361870321637,248.98266074561616,208.61774361229402,13.991287231445318,75.99158362531661,1
2015-02-19,240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210935,18270500,52.001866334599704,1.1826008407313395,-0.8954019797337697,229.49310226440429,233.73102241721122,250.27485658068832,208.71134794812025,12.734145028250563,84.62772995330168,1
2015-02-20,243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700,53.46475736862376,1.7818839690173434,-0.3599386760734297,230.8088523864746,234.69381831689128,251.7156639020917,209.9020408708575,12.271573747907368,104.841501971569,1
2015-02-21,244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,53.79229109968233,2.290123183022615,0.1700785371271849,231.68695220947265,235.63615409608903,253.37583904954664,209.99806536939866,12.564646039690292,124.86768534574037,0
2015-02-22,235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000,49.5366455473916,1.9901690818251438,0.5340993061515263,231.5743522644043,235.66877821502794,253.14328531440788,210.00541921440072,12.863216945103236,50.69934131706341,1
2015-02-23,238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,50.95994885649374,1.9616336942104908,0.8196078528481531,232.1555519104004,235.97713802505027,253.86190366371727,210.4492001570835,12.915358407156807,35.55897373392406,0
2015-02-24,238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400,50.87671868342058,1.9045229799733647,1.0365918930652915,232.74965209960936,236.24086445830267,254.49531136234177,211.00399283687696,12.702787126813615,40.43692553008829,0
2015-02-25,237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200,50.16576547171547,1.7383866895300741,1.1769513775054259,233.7676025390625,236.3583575499296,254.30326916201201,213.23193591611297,12.594072614397321,29.59814392623092,0
2015-02-26,236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400,49.550353149630894,1.5060777113709207,1.2427768413043643,234.47560195922853,236.3648207226716,254.30590673918059,214.64529717927647,12.513215201241632,14.825499508771928,1
2015-02-27,253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,58.65499218058727,2.680243601079951,1.5302708816709423,235.77930221557617,238.03300706987523,257.1198367382031,214.43876769294923,12.601073128836498,115.84229799129062,1
2015-02-28,254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300,58.85488400422308,3.603805853623726,1.9449786704837955,237.3218521118164,239.582945844509,259.3474126824141,215.29629154121875,11.231929234095984,139.70941122386407,1
2015-03-01,260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,61.585601888047876,4.755588100351133,2.5071014179078666,239.3264518737793,241.55152012677596,262.04315105891817,216.60975268864044,9.646216256277905,154.87109844218907,1
2015-03-02,275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,67.61423738091904,6.827034901072523,3.371089173786705,242.11800231933594,244.808167579466,268.2209111630847,216.0150934755872,10.18114580426897,233.2994125169583,1
2015-03-03,281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,69.61672427190203,8.849281472773725,4.466728708184237,245.2438522338867,248.32897386508006,274.5589098724795,215.92879459529397,10.479287283761153,239.4892558471839,0
2015-03-04,273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,63.57413542386723,9.650703867134297,5.503524553483373,247.81025238037108,250.69167419200187,277.4555537374868,218.16495102325536,10.778429303850444,179.61627194202148,1
2015-03-05,276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,64.75496018770156,10.412957037973968,6.485411666722022,249.847802734375,253.1229623814033,281.4468066730432,218.24879879570676,11.479713439941404,146.5926734083218,0
2015-03-06,272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,62.31918870060916,10.617434730238443,7.311816694419582,250.61790161132814,254.9924272844754,283.69969921468044,217.53610400797584,11.464783804757252,120.24714896057012,1
2015-03-07,276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,63.8199920238079,10.937117209139757,8.0368770886454,252.68970108032227,257.02074844255486,286.78162086841576,218.59778129222877,11.149427141462052,108.76338017975876,0
2015-03-08,274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,62.377849542245364,10.911506196421442,8.611803094974704,254.71525115966796,258.6735577954923,288.90609981447903,220.52440250485688,10.631712777273995,96.01370130330227,1
2015-03-09,289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200,68.50768729261912,11.977724444463036,9.284987537954882,257.0151008605957,261.62286567508227,294.1241524599585,219.90604926123285,11.425998142787392,123.66951511489611,1
2015-03-10,291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,69.268821668209,12.847391412049433,9.997468459322617,259.78680114746095,264.4959486994449,298.62970104150554,220.94390125341636,11.921569824218755,136.58419004471287,1
2015-03-11,296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,70.89408052962672,13.74910594956009,10.747796080836865,262.5916007995605,267.5351848473227,303.5483543809314,221.63484721818963,12.141069684709825,123.36356536557804,0
2015-03-12,294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,69.16703396624678,14.137853567823356,11.425807667487856,265.12035064697267,270.09145482079424,307.40997722593477,222.83072406801057,12.228356497628353,110.32468104401794,0
2015-03-13,285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500,61.93212596174565,13.564520052242358,11.8535501894853,267.16050109863284,271.54449035589306,309.2046641931287,225.11633800413696,11.437925066266741,80.48654642756198,0
2015-03-14,281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300,59.371733437700414,12.686238212466549,12.020087808112317,269.4559013366699,272.52996340992433,309.28620934399805,229.62559332934177,11.448853628976009,56.84824376930148,1
2015-03-15,286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,61.60413792822618,12.211997541383994,12.05846975735359,271.8309516906738,273.85105566997464,309.59908044554396,234.06282293580367,10.720709664481031,59.37114540374896,1
2015-03-16,290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100,63.61032473766909,12.03529473493046,12.053834752619045,274.4238510131836,275.4464021816451,309.6606718154338,239.18703021093341,10.037780761718759,80.53402289951687,0
2015-03-17,285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,59.550955558091665,11.35485187343454,11.914038170751892,276.8256011962891,276.40484096299,307.7400713014483,245.91113109112987,9.348924909319205,63.024787293109625,0
2015-03-18,256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,42.70430176035272,8.368262408612907,11.204882993852049,277.81925201416016,274.48913811059265,304.2132786890212,251.42522533929912,10.744354248046884,-82.5232117923348,1
2015-03-19,260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000,45.34346749505198,6.301429602225539,10.224192288452834,278.17425231933595,273.19707604005646,303.3735656433683,252.9749389953036,10.652211870465965,-126.82246614067526,1
2015-03-20,261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700,45.82013430562537,4.675678130673759,9.114489432388579,278.54855194091795,272.10638069863654,302.44091931977005,254.65618456206582,10.515998840332037,-108.95409611095089,0
2015-03-21,260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100,44.93392909532726,3.2114170112656097,7.933874927304333,278.5397018432617,270.9553888864062,302.46079716151286,254.61860652501053,10.432071140834267,-129.92814389714155,1
2015-03-22,267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100,49.751169951484506,2.6594607532774717,6.8789920775884275,278.1542007446289,270.67002690561463,302.51448872224034,253.79391276701745,10.779500688825335,-82.40885378874543,0
2015-03-23,266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,49.04082356201361,2.099552689464929,5.923104189154718,277.4061004638672,270.2956355722244,302.2223367238844,252.58986420384997,10.546930585588724,-57.85258479803465,0
2015-03-24,245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,38.72150555230038,-0.047189170672709224,4.729045506387472,276.03125,267.94261347653656,304.6146345806378,247.44786541936222,11.433429173060821,-141.4036099280852,1
2015-03-25,246.19700622558597,249.19000244140625,236.51499938964844,247.4720001220703,35866900,39.114318446070726,-1.680585860102326,3.447119223812205,274.53219985961914,265.87114070974775,306.0747006409355,242.9896990783028,11.847143990652897,-161.68276723747618,1
2015-03-26,248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000,40.70208606505653,-2.7551163848438023,2.206672094899306,273.32265014648436,264.21946006542976,306.9440453043089,239.70125498865988,12.18814304896763,-115.86540467838194,0
2015-03-27,247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,39.97937703847608,-3.6853156559480453,1.0282745392718715,271.86105117797854,262.58197474070255,307.4297776260821,236.29232472987493,12.362216404506139,-99.77752998172542,1
2015-03-28,252.79800415039065,254.2050018310547,246.9750061035156,246.9750061035156,16040900,44.08345719168377,-3.912411205635351,0.040137386629036285,270.7832511901855,261.65001388954335,307.3269231827107,234.23957919766036,12.49535914829799,-82.97492778410472,0
2015-03-29,242.71299743652344,253.13900756835935,240.8500061035156,252.7400054931641,21699400,39.05584345595305,-4.849385467734123,-0.937767187142376,268.4385513305664,259.84621861100914,305.9029015512517,230.97420110988108,12.977931431361606,-97.50325881463004,1
2015-03-30,247.5260009765625,249.24200439453125,239.2140045166016,242.8789978027344,23009600,42.430307760360066,-5.144634898369446,-1.7791407313830416,266.22685089111326,258.67270568086474,303.1124643040169,229.34123747820965,13.092288425990505,-91.8338249758653,0
2015-03-31,244.2239990234375,248.72999572753903,242.73899841308597,247.45399475097656,22672000,40.762745627900166,-5.580483349093754,-2.539409256367518,263.6191009521484,257.29646981010063,298.86730836328184,228.37089354101502,12.94943128313336,-86.78762399139944,1
2015-04-01,247.27200317382807,247.5410003662109,241.16000366210935,244.22300720214844,22877200,42.99004923375028,-5.61541192911011,-3.1546097918497322,261.26500091552737,256.34165288816655,294.07491342152844,228.45508840952627,10.85985892159597,-81.32048495368103,1
2015-04-02,253.0050048828125,254.46099853515625,245.4160003662109,247.0890045166016,26272600,47.02472741630108,-5.121799894364159,-3.548047812830318,259.6484008789063,256.023845022151,290.597688479666,228.69911327814654,10.391074044363831,-48.69896993214158,1
2015-04-03,254.32200622558597,256.0429992675781,251.8789978027344,253.07400512695312,23146600,47.93628109961187,-4.5717116182943585,-3.7527805741219904,258.2702507019043,255.86175043196803,287.45476411944594,229.0857372843626,10.282359531947534,-26.907748642901545,0
2015-04-04,253.69700622558597,255.25799560546875,251.1000061035156,254.2910003662109,12493500,47.51840323023579,-4.138453742727108,-3.8299152079029524,256.6354507446289,255.6555673940603,282.68123625314524,230.5896652361125,10.11178588867187,-25.13223967309816,1
2015-04-05,260.5979919433594,260.67498779296875,251.94200134277344,253.7610015869141,19649200,52.44757031740453,-3.2016783737618937,-3.704267840996631,255.13570098876954,256.12630945163244,275.8590488771579,234.4123531003812,10.010069710867743,19.392031935996695,0
2015-04-06,255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,48.79580943144764,-2.838334562651113,-3.531081185241398,253.63505096435546,256.06589538707834,268.6628481890973,238.60725373961358,9.415141514369418,36.62734632654295,0
2015-04-07,253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,47.193472453709575,-2.7056528592440827,-3.3659955199762543,253.4791000366211,255.7910308009646,268.4551423406841,238.5030577325581,8.040284293038502,3.606220390933653,0
2015-04-08,245.02200317382807,253.8470001220703,244.21499633789065,253.06399536132807,30086400,41.957914012669534,-3.221323801761457,-3.3370611763240854,252.68379974365234,254.76535270998303,267.6836239228292,237.6839755644755,7.822927202497206,-62.74244797944455,0
2015-04-09,243.67599487304688,246.1179962158203,239.3999938964844,244.75100708007807,21643500,41.14682835384164,-3.6959490469571676,-3.4088387504689783,251.7801498413086,253.70917083464002,266.657586689193,236.90271299342422,7.62785557338169,-109.36793164112574,0
2015-04-10,236.07200622558597,243.69400024414065,232.77099609375,243.69400024414065,28882000,36.81692010249695,-4.632012296317669,-3.6534734596885494,250.58250045776367,252.0293652426489,266.48640362292963,234.6785972925977,7.579641069684706,-158.57557955892128,1
2015-04-11,236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,37.265694444911084,-5.274326330887391,-3.9776440339811447,249.01210098266603,250.55527059678732,263.85862636147596,234.16557560385607,7.446212768554681,-154.69565003192628,0
2015-04-12,236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210935,12387900,37.03024036277089,-5.749269326146759,-4.3319690924604615,247.48275146484374,249.18357521225843,260.87003510197724,234.09546782771028,6.870784214564726,-154.72534507806267,0
2015-04-13,224.5870056152344,236.93499755859372,221.9960021972656,235.9499969482422,31181800,30.92973625617391,-6.978185913409732,-4.8612124567055135,246.4323516845703,246.84096665965743,263.29012676513446,229.57457660400615,7.221569606236045,-210.38507751126951,0
2015-04-14,219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,28.552382461279137,-8.29435009672261,-5.547839984766223,245.08045120239257,244.20450901646618,265.89089681312834,224.27000559165677,7.411712646484375,-235.3918311070175,1
2015-04-15,223.8329925537109,223.8329925537109,218.6490020751953,219.072998046875,22562000,33.30612858486904,-8.85825481989042,-6.2099229518352566,243.84550094604492,242.26431163143073,266.6312021603468,221.05979973174308,7.326212201799663,-172.00577526072234,1
2015-04-16,228.572998046875,229.6719970703125,223.91700744628903,223.91700744628903,24805400,37.824119676693925,-8.821086337169532,-6.7321556289299975,242.92270050048828,240.9603448008355,266.64134639780485,219.2040546031717,7.097212655203681,-111.47958896250661,0
2015-04-17,222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800,34.77792860961165,-9.145307208034467,-7.21478594477151,241.42690048217773,239.23855956490323,266.2699311643699,216.58386979998556,7.297212873186384,-112.78323395536064,1
2015-04-18,223.3560028076172,224.3159942626953,220.87600708007807,222.85299682617188,12939000,35.2456970598559,-9.257298493669225,-7.623288454565015,240.45905075073242,237.72590453130113,266.56714773775485,214.35095376370998,7.245926993233819,-107.6026887912597,0
2015-04-19,222.6000061035156,226.35299682617188,222.3730010986328,223.45599365234372,15021500,34.81680072073165,-9.299835497883805,-7.95859786323794,239.21275100708007,236.2853164263599,266.26316743949786,212.1623345746623,6.90642765590123,-90.45868328926758,1
2015-04-20,224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700,37.02834566443483,-9.065591011425312,-8.179996492880257,238.23285140991212,235.17488763586067,265.9310379963607,210.53466482346354,6.702926635742189,-78.81065108438065,1
2015-04-21,235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000,47.168836251232385,-7.929892203257253,-8.12997563495478,237.63270111083983,235.18385058496955,265.02468947250384,210.2407127491758,7.229213169642859,-34.31724956073301,0
2015-04-22,234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900,46.34347408261147,-7.036906476906353,-7.911361803342035,236.69125061035157,235.08786302635025,263.1365840531768,210.24591716752633,6.8578556605747805,-10.04578474307275,1
2015-04-23,236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000,48.378012907039896,-6.074748983854391,-7.544039239440393,235.798250579834,235.21873535317525,260.9093696011972,210.68713155847075,6.611998421805249,-3.515679229102283,0
2015-04-24,231.26800537109372,236.30499267578125,229.93299865722656,235.97000122070312,21448700,44.270609880180515,-5.665970421741662,-7.168425475897282,234.6768005371094,234.84247118231042,258.3864658188486,210.96713525537015,6.298141479492192,-17.199880601119578,0
2015-04-25,226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200,40.7696931456062,-5.670208906544985,-6.868782162024675,232.96640090942384,234.0374657918366,253.52930902613733,212.40349279271035,6.359712873186386,-40.47825307261148,0
2015-04-26,219.42999267578125,226.94400024414065,214.87399291992188,226.41000366210935,28943700,36.352443919997924,-6.164056384492966,-6.727837006517525,231.16330032348634,232.6462652470132,249.62672507603736,212.69987557093532,6.919498988560272,-100.76360905083004,1
2015-04-27,229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000,45.37771344341399,-5.694582248544748,-6.521186054922022,229.96860046386718,232.32623692677512,245.2519531602719,214.68524776746244,6.943999154227124,-35.00652971959405,0
2015-04-28,225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200,43.0872078758196,-5.535533569597192,-6.324055557856333,229.01025009155273,231.70992366130054,242.63265603763264,215.38784414547283,6.784927368164064,-36.458763761857725,0
2015-04-29,225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500,43.05514897544665,-5.351587618376925,-6.12956196995988,228.11685028076172,231.14783178656256,239.91037493290443,216.32332562861902,6.672499520438062,-39.94011049191592,1
2015-04-30,236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600,51.58746184058278,-4.321953185390186,-5.768040213045092,228.12050018310546,231.62375587073484,239.92443170162068,216.31656866459025,7.296142578125,82.05396658670566,0
2015-05-01,232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300,48.50860551332265,-3.7903335578834856,-5.372498882012027,227.89684982299804,231.66711219318552,239.18643388246616,216.6072657635299,7.290642874581473,99.00250987078002,1
2015-05-02,234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500,50.72909634089368,-3.1032152704460714,-4.9186421596981535,227.83569946289063,231.97786426272606,238.94886056936176,216.7225383564195,7.305501665387831,101.52869910829544,1
2015-05-03,240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100,54.73165149103463,-2.0965381079648466,-4.354221349350814,228.62424926757814,232.77597618664126,240.93987039117206,216.3086281439842,7.675288609095982,147.69065740682638,0
2015-05-04,239.01800537109372,242.63800048828125,237.80999755859372,240.3560028076172,21223400,53.57459796311329,-1.3908263615080898,-3.7615423517816993,229.61719970703126,233.37045757980573,241.921876895795,217.3125225182675,7.707717895507814,135.32437975073324,0
2015-05-05,236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100,51.06133955107235,-1.0531544335609055,-3.2198647681371235,230.231600189209,233.63241517613375,242.54733055674637,217.9158698216716,7.435003008161274,74.71458350040109,0
2015-05-06,229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200,45.978674982196736,-1.28224169368508,-2.832340153246476,230.29205017089845,233.26570752438505,242.58535058125335,217.99874976054355,7.634288242885047,19.982014473537806,1
2015-05-07,237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400,52.096439487389375,-0.844706258075206,-2.4348133742120264,231.0146499633789,233.65316508547446,243.17223041634452,218.85706951041328,8.152573721749445,57.186971392455256,1
2015-05-08,243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500,56.66553925356057,0.02852527902891211,-1.9421456435636446,232.04000015258788,234.62553359918283,244.91576811797978,219.16423218719598,8.400572640555248,145.09397202832932,0
2015-05-09,241.83200073242188,247.8040008544922,239.63900756835935,243.7689971923828,19790500,54.91096931153963,0.5503453396493398,-1.4436474469208906,233.0015998840332,235.31186549848059,245.78116383472818,220.22203593333822,8.53921508789063,145.08502551008885,0
2015-05-10,240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100,53.560272475835205,0.8303822980701341,-0.9888414979225714,233.78509979248048,235.78654653608027,246.32167628173934,221.24852330322162,8.049857003348219,108.82209336656682,1
2015-05-11,242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300,55.00516564243457,1.1888510602366864,-0.553302986290632,234.12955017089843,236.3933533088513,247.2047816989899,221.05431864280695,7.307856968470988,108.81758590682438,0
2015-05-12,241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600,53.988940665549116,1.3727152699878786,-0.1680993350348678,234.47635040283203,236.84274900785545,247.9195252421095,221.03317556355455,7.047571454729363,91.52129955899925,0
2015-05-13,236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100,49.52817346441417,1.1234165317238194,0.09020383831690294,234.47210006713868,236.7983917814006,247.91268501793087,221.0315151163465,7.408214024135055,48.62186044635434,1
2015-05-14,236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700,50.046349403288666,0.9593275400968935,0.26402857867291896,234.7551498413086,236.8108307593799,248.14998060629097,221.36031907632622,6.634784153529588,19.241101159341323,1
2015-05-15,237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400,50.7136815877557,0.8737592555604579,0.38597471405043676,235.31589965820314,236.88646562078276,248.16407508189548,222.4677242345108,6.282712663923003,33.61862698119634,0
